ParameterIndex,miR200,ZEB,SNAIL,GRHL2
4140,1.198545,3.516312,6.383057,2.648686
4141,-3.261884,5.912688,6.762206,4.608709
4142,3.664926,-10.737392,4.679591,7.137284
4145,0.615208,4.562551,7.174869,0.358638
4146,-1.940271,3.145856,7.846557,7.199287
4147,1.012429,4.59709,7.262944,2.0266
4148,0.940666,-4.297675,8.114295,6.473399
4149,5.01518,-10.986499,6.200809,7.464671
4150,0.138312,1.969354,3.815784,2.363837
4152,1.980077,-2.293118,7.126078,8.199328
4157,5.252702,-5.956566,7.205573,7.843958
4158,1.279443,5.301915,7.577961,0.632809
4161,-6.465865,5.221281,5.959315,3.12646
4162,1.648167,2.932406,3.408322,2.400904
4163,0.532004,2.107822,5.225085,2.693468
4165,-11.066325,4.63498,6.569715,0.7208
4166,4.371746,-4.497418,9.322603,6.777621
4167,5.729929,-6.700429,4.581064,6.897709
4170,-0.166174,4.717899,6.021012,0.903151
4175,-3.995153,1.231954,7.338916,4.653613
4176,0.817653,2.296005,5.797604,4.297744
4177,-1.150358,8.19219,7.234809,1.089761
4179,1.378296,6.585278,7.010527,2.108174
4180,-0.249196,6.385669,5.872953,1.429685
4182,6.190413,-7.657446,6.89733,7.118755
4185,-0.079793,-4.44233,8.646885,7.883219
4186,4.125726,2.376222,6.575967,3.799646
4187,6.775393,-6.350946,5.960144,7.185993
4190,-2.440705,2.340913,5.701272,2.660872
4192,-0.096325,2.72463,7.889604,0.450864
4193,-1.522304,4.899502,6.06558,-0.203452
4196,-0.928123,1.387185,4.452352,0.960089
4198,-0.438381,-4.999326,7.001167,6.042857
4200,4.972811,-5.044509,5.685882,4.666813
4202,-0.282188,6.25474,7.537412,1.764515
4203,-0.898941,4.796996,5.08918,-0.810343
4204,2.312557,-2.906502,8.524498,6.756222
4205,-2.889721,4.164052,6.297163,3.999769
4206,-1.461417,6.668469,7.602994,2.250171
4209,2.401796,-5.37727,8.106463,7.330425
4210,0.845163,5.039695,4.269919,4.302248
4212,0.128218,-6.830392,7.843256,5.702846
4215,7.382008,-10.581051,5.480186,6.491145
4217,6.061059,-11.859466,4.985845,8.036139
4219,6.282113,-7.579316,7.311534,7.212994
4220,-2.278472,5.785572,7.244426,3.974716
4224,-1.30247,2.736528,5.987824,-0.593443
4225,6.131917,-4.463569,6.239853,3.174685
4226,2.398493,-4.782632,5.503432,6.690846
4228,5.041998,-10.169848,7.920983,6.18641
4229,6.481454,-7.989419,6.108462,7.320101
4231,-0.28992,3.694531,4.380821,-0.786733
4232,1.7926,7.435295,9.165084,2.632277
4235,-5.325057,4.095114,7.8293,1.549716
4236,-2.866329,5.219018,6.792813,1.729395
4238,1.240459,-3.441942,7.682308,5.716211
4239,1.802906,2.176347,6.06153,3.345671
4240,0.233854,6.196415,5.659776,1.548224
4241,6.180392,-3.465721,6.108917,4.641328
4242,7.998446,-8.015458,5.502028,7.482183
4243,-1.060487,4.772619,5.641451,2.056455
4247,4.04417,-9.781385,6.779582,9.591761
4251,3.94897,0.308036,6.904767,1.903419
4255,-4.762659,4.183404,8.497638,2.901084
4256,2.603061,7.552086,6.657261,0.309929
4257,2.051077,3.587312,4.285133,0.196225
4258,2.516585,-4.991239,7.305882,7.145997
4259,-6.669074,5.962485,6.914256,-0.226603
4260,0.437266,5.720822,4.392606,1.146449
4262,5.714078,-9.63765,7.259353,7.265709
4263,7.862795,-8.546451,6.672122,7.705398
4264,1.036008,-3.62236,7.979541,9.253548
4267,5.111404,-7.381465,7.007538,4.459003
4269,1.03386,5.113623,5.178049,1.599943
4270,-0.823022,6.669118,6.450468,-0.535206
4277,6.34526,-7.674092,5.833036,6.867603
4281,-0.65799,5.103752,6.131529,-0.013672
4287,-3.829401,2.197367,6.10966,0.811002
4288,5.669545,-10.07366,6.765465,6.409057
4289,3.845289,4.615389,8.239411,0.507892
4290,5.411848,-8.594648,5.655054,8.400742
4292,0.518149,6.910558,5.895797,0.615616
4293,-0.446537,5.272796,7.409362,1.865405
4294,-1.108647,5.213491,5.685089,3.642618
4295,1.763065,1.112088,4.375,3.951315
4296,-0.997996,7.305272,7.165919,-1.59981
4297,-0.817963,5.539751,7.453309,2.888812
4298,-3.159302,3.794862,6.356159,3.548429
4301,4.626604,-5.859041,6.883442,6.099475
4303,-1.572167,2.045051,5.89402,0.26302
4304,6.745988,-9.88945,4.04134,5.686777
4308,-2.636568,2.643068,6.447483,3.675952
4311,3.73251,-5.691852,7.181257,6.551969
4314,1.850142,4.572305,4.75991,0.216261
4316,-2.497588,2.822584,6.134507,-5.023048
4319,6.117045,-5.332822,6.563822,7.166795
4323,2.10368,4.981435,6.556257,4.130556
4325,0.173506,5.880963,6.931183,-0.085489
4326,2.026964,3.327167,6.812189,1.618605
4327,-1.306056,3.252534,6.716774,-4.031609
4329,-0.12928,7.31075,5.273419,1.707448
4331,1.903274,2.928611,7.636313,3.456293
4332,-5.500821,2.314633,6.076527,1.539342
4333,-2.119886,3.285711,2.396635,3.258082
4336,0.107463,2.306179,5.55896,1.955828
4337,-4.527788,5.884818,7.972385,3.756546
4339,4.865186,-4.003331,7.026791,4.745052
4341,5.658449,1.513751,5.657887,3.102009
4342,7.317937,-9.147368,5.272889,9.058422
4343,4.432428,-3.665335,8.962652,6.299362
4344,-2.138486,6.590789,7.004521,0.943797
4347,0.442563,2.612176,5.510079,0.631389
4348,0.569489,5.29784,6.994955,2.579512
4349,0.242185,3.870245,6.870077,0.53715
4352,5.276134,-3.87359,6.563658,5.734736
4355,-0.128245,-3.753525,7.668893,8.761879
4356,0.626812,3.805168,7.272147,0.386381
4358,0.202602,-3.466086,8.219801,7.620754
4361,0.128304,4.659511,5.233196,0.891049
4363,2.216055,-6.692254,7.574975,8.327341
4368,4.600097,-8.370667,7.639687,7.023487
4370,-0.847366,5.488512,6.001155,-1.051757
4371,3.400376,-8.59468,5.349056,6.777844
4372,2.205332,-5.077035,6.216396,4.16245
4373,3.666065,-6.990642,5.043934,7.092441
4377,-3.073688,5.685711,8.446104,0.425651
4378,-4.603854,4.350818,8.959708,-0.945825
4379,1.077807,4.317641,6.911958,-0.450062
4380,0.981969,2.523788,6.319028,1.075074
4382,0.107419,-8.71084,6.115221,7.271223
4383,5.881249,-5.588329,6.606022,6.827697
4384,-1.745145,3.666393,4.577484,0.616962
4385,1.898246,6.821792,7.241883,1.06112
4386,7.39442,-4.336682,5.359194,5.339688
4387,2.025382,4.645851,5.815169,0.330309
4389,0.118992,3.621273,6.240802,-3.177185
4391,5.525709,-6.636167,7.284878,6.342733
4392,6.728056,-10.996191,6.502575,6.973567
4393,-3.017053,3.133575,6.303097,4.162353
4395,0.020605,5.263722,6.049645,1.272289
4397,6.632271,-1.372463,3.639309,7.22989
4398,3.442956,-11.07819,6.977611,6.757064
4402,-0.994194,3.641071,6.492378,1.249638
4405,-2.970778,4.33513,6.180375,1.607106
4406,0.742683,4.742137,1.341381,-0.274116
4408,6.525176,-6.517449,6.624924,5.631089
4409,-1.74165,7.028878,8.40363,-0.957861
4412,1.034523,3.860077,5.306186,0.164543
4415,4.587253,-3.10067,7.324484,4.834694
4417,-0.143757,4.782061,6.989175,1.880447
4418,4.13142,-5.090731,7.851899,6.451305
4421,2.820235,4.578986,3.071002,-0.528818
4422,-2.694937,-7.797774,7.667368,6.677308
4425,-2.448457,3.960064,6.159772,-2.769504
4426,-5.055339,6.389937,8.039319,-2.060867
4428,0.441005,1.460798,3.103917,2.26125
4429,4.830845,-4.193343,6.583758,7.259116
4434,1.551606,2.726324,5.774394,4.353032
4435,-2.529982,5.160844,4.658031,4.231363
4436,1.397768,-3.565219,6.671704,6.864557
4437,-6.550291,6.525923,8.614163,2.815561
4440,-0.558741,4.114929,5.601847,0.090066
4442,1.009321,-8.098204,6.392158,6.760052
4443,0.41626,2.55304,7.623277,0.056868
4444,0.811553,-0.886144,7.165503,8.705888
4446,2.175994,-4.421904,8.835393,5.68769
4447,5.077922,-9.90067,6.650176,5.691472
4449,8.373677,-11.199194,5.856468,5.589692
4450,-2.483067,4.189976,5.282801,-0.569266
4452,-0.891554,4.898784,6.247395,2.875831
4453,-3.556879,5.931521,8.728918,0.564874
4454,7.545565,-10.697804,7.724045,4.663417
4456,5.338434,-7.091185,8.064112,6.56043
4457,1.406001,6.482763,7.343045,3.400753
4458,1.976499,3.918701,5.22898,2.759224
4460,-1.074147,4.93547,7.272435,-0.627383
4462,5.504243,-7.772604,5.822612,6.417538
4463,-2.192101,5.780594,7.963334,-0.183136
4464,7.282476,-7.885927,6.612038,5.309046
4465,0.382795,-6.138667,7.388192,6.857296
4468,5.787241,-9.754196,6.044493,6.525073
4469,6.915988,-8.515036,4.093806,5.782827
4472,5.668393,-8.710011,6.741022,6.875183
4474,6.850227,-3.518217,6.606583,6.300179
4477,2.181809,4.259921,5.368672,0.530894
4478,-2.824722,1.662462,5.80694,1.882317
4480,0.562719,4.492219,6.517912,4.284639
4481,-0.151619,2.479127,6.668682,5.352705
4483,2.757747,5.265107,6.765915,0.649314
4484,5.028579,-3.783901,5.653466,4.283604
4485,-0.388152,8.029655,7.04401,2.827513
4489,6.648276,-7.407487,6.319301,6.573404
4491,3.209018,-9.020579,4.20611,3.258305
4492,-2.336738,4.298207,8.66758,2.274978
4493,-0.833658,2.488831,4.429229,1.032159
4494,5.329349,-6.518115,6.167705,8.80351
4495,6.283515,-5.362188,6.630351,3.99609
4496,4.349707,-4.399325,6.258732,8.070885
4498,3.904475,5.10171,6.214369,2.575557
4500,2.836152,5.737952,6.562918,2.056247
4502,0.549992,3.713555,6.496522,1.145027
4507,-1.218013,3.830211,8.090376,1.106698
4508,1.299974,6.253481,5.674197,1.459738
4509,0.522123,-3.057163,7.113091,5.81549
4510,4.18796,-6.609993,7.683713,4.794509
4512,-3.999734,2.207755,6.212956,1.759907
4513,2.63888,4.907787,5.696575,3.862182
4514,6.208011,3.928499,6.216346,5.087225
4520,0.186182,4.068088,5.652083,0.545684
4523,2.872738,-5.043038,6.235212,6.793511
4525,-0.706667,2.419409,5.460372,0.810493
4526,0.712229,6.95131,6.667091,3.655821
4528,4.691676,-3.617083,6.588721,7.143933
4530,3.6262,-2.896662,6.352666,2.418168
4534,7.74231,-2.430881,6.636809,4.196419
4535,4.204759,-5.781812,4.684597,5.581621
4536,1.54227,4.708921,8.384751,-0.300625
4538,4.363656,-5.217846,6.370969,7.869173
4539,-2.827109,1.956365,6.588598,-0.848167
4540,-0.92382,6.301007,6.464162,3.19607
4542,1.127159,7.470656,7.062016,1.883607
4543,3.757819,-7.301328,6.831533,6.463331
4544,3.816463,-7.182234,6.006215,7.000335
4545,5.803199,-11.123561,4.438375,5.619767
4547,1.961239,-5.448993,6.939913,5.869656
4550,-4.380135,3.910062,6.503381,1.537624
4551,-0.057777,3.092017,5.678579,0.942134
4552,-4.824346,6.547724,7.39922,1.457952
4553,1.138315,2.693784,2.748074,-0.011847
4554,8.279561,-13.009988,4.476459,6.6076
4556,5.269751,-11.0385,9.560074,7.723794
4560,1.894995,-3.834073,7.147839,7.361881
4562,0.996393,-8.096695,4.793661,7.445683
4564,1.594967,6.729303,6.118871,-0.048766
4566,1.126096,4.978799,6.793402,1.50417
4567,-4.952397,6.412083,9.290106,2.834902
4568,2.248695,3.745815,5.36964,1.983769
4569,5.375317,-8.373681,6.3823,4.589284
4571,-0.169694,7.592557,4.724816,-0.086847
4576,-0.144931,0.201348,8.117851,7.672061
4578,6.325214,-4.917148,4.868585,0.244136
4579,-2.50291,5.387338,6.878025,3.318224
4581,0.893699,-5.640631,6.361604,7.379597
4582,-0.40639,6.158776,7.125593,0.293047
4584,0.370412,3.055139,7.550588,-0.324006
4592,-0.882833,1.748328,5.273862,2.600041
4593,1.323097,3.40712,6.412356,1.054681
4594,2.702543,5.18534,8.255206,-2.372698
4596,-2.942382,4.462086,9.384704,2.071629
4602,3.459928,-4.634426,6.847622,7.500146
4605,1.400808,-3.924476,5.107762,5.941323
4606,2.863607,-8.934297,6.659443,6.777548
4607,1.315045,7.867519,6.439679,2.605297
4609,0.942336,6.685799,8.195717,3.906632
4613,2.411667,1.361771,8.978742,2.802214
4615,2.862329,2.208004,6.838175,0.495217
4618,6.189657,-5.06482,6.517914,4.965693
4620,3.061092,3.762773,6.786938,1.675995
4624,1.721217,-4.476643,6.911414,6.913338
4625,4.915155,-5.372439,8.229752,8.357289
4627,-6.384947,3.91798,6.473283,4.978142
4629,-0.272325,2.526503,3.424267,1.967142
4631,0.506045,3.974121,7.249029,2.596577
4632,-4.927277,5.734106,8.264798,2.170218
4633,0.561212,-6.814851,5.675102,7.714411
4634,2.849648,-5.165472,8.567813,7.551283
4640,3.994009,-7.521308,7.825676,6.739497
4641,0.118349,0.594985,5.245142,-2.525305
4645,1.55588,7.339955,6.256633,0.352023
4646,1.169781,-5.489172,7.896392,7.790422
4647,-0.941779,3.495222,5.730726,5.133853
4648,1.337307,4.32241,6.070102,4.007255
4652,0.286533,4.035414,5.402703,1.061982
4654,4.413544,-7.773286,6.365786,7.386384
4655,1.357921,3.866958,6.935715,-0.626511
4656,2.315863,6.590783,7.372022,1.856979
4657,-3.194245,5.5371,6.926137,1.373941
4661,6.27334,1.897253,6.721564,1.852424
4664,5.798589,-2.573473,7.506275,5.958575
4665,-3.803801,4.726494,7.123375,-0.882439
4666,-0.229536,3.778238,4.558164,1.306102
4667,-0.890512,6.805445,6.158274,1.564092
4668,-3.597051,5.765522,5.674164,-0.521405
4669,-1.817527,4.647201,7.31415,2.513629
4670,0.888412,6.057803,6.465864,0.013977
4671,7.507709,-9.698812,3.758944,6.248106
4672,-0.548827,2.875735,6.591669,0.326691
4674,-2.257085,3.32818,6.702986,2.821589
4675,5.679477,-8.948188,6.592327,5.958397
4676,-0.160062,6.695777,7.633899,1.380013
4677,7.216766,-6.55489,5.700072,5.83082
4678,5.394566,-9.043902,6.72529,7.08073
4681,4.594729,2.022135,6.268415,0.895842
4682,4.126902,-9.662032,7.190434,4.340635
4684,6.879857,-11.217824,5.484345,7.158952
4685,4.156926,-6.917057,6.712533,5.904735
4686,2.734212,-4.527955,6.953607,7.283882
4688,3.608512,-3.637246,7.716006,4.171562
4690,-0.752784,3.95085,6.083993,-3.276464
4692,-1.076958,5.324059,6.571528,0.674068
4694,5.254963,-10.187892,6.943638,6.837205
4697,-2.542893,4.833651,7.187003,1.811745
4699,6.584607,-5.040544,6.762353,6.487598
4701,0.003201,4.54211,7.188557,3.5048
4702,2.801756,2.137076,6.514158,2.133706
4703,0.531624,3.139243,6.054128,-0.720352
4704,-1.145025,6.473159,6.783034,5.649653
4709,1.508002,1.776648,6.642952,-1.776394
4711,-1.313901,5.712808,6.899562,1.331062
4714,-0.895547,7.213437,7.414728,-2.635268
4716,-0.732015,3.055382,6.528863,0.050701
4717,-1.780492,6.620778,7.65391,2.371231
4718,7.844841,-8.041113,4.599301,6.562052
4719,7.089747,-11.90986,5.287944,4.895521
4720,0.955291,4.529853,3.923381,2.734949
4722,-0.220349,8.5261,7.289857,-2.010968
4723,5.652423,-8.941124,6.616468,6.540715
4724,-0.630453,4.535764,6.462055,3.859405
4728,5.252349,-6.491928,7.739012,6.136259
4731,3.185126,-3.044317,8.865532,6.697736
4732,-0.140183,4.760549,7.920089,2.017752
4733,7.476121,-3.94492,3.708501,3.390943
4735,3.086045,-7.193045,6.296727,5.709536
4736,3.772539,1.783859,5.456952,3.632533
4738,-2.706811,3.151244,6.9673,2.365439
4739,4.430355,-5.633487,6.523072,7.185798
4743,6.457509,-4.425532,5.981668,5.230027
4746,1.369861,6.325497,6.533465,0.039577
4747,-4.127192,4.740035,7.203366,-1.000251
4749,-4.330714,5.310706,6.674582,0.618422
4751,1.154301,-6.25048,9.301215,6.244978
4752,6.567254,-12.226235,3.794106,8.847088
4754,-3.38531,7.339143,8.222677,0.673426
4755,1.685709,5.337829,8.32267,1.451145
4756,0.933795,4.302868,5.911558,1.090386
4757,-0.970466,3.765614,6.583231,0.626705
4758,1.862639,-6.219469,6.752392,6.725151
4762,3.540308,-4.422697,3.458022,4.184489
4763,6.298416,-6.09218,1.766813,6.790903
4766,1.054101,4.650188,4.998648,2.959102
4768,6.086729,-7.771864,7.580867,6.424134
4769,5.954662,-8.04341,6.331375,7.88757
4770,5.356362,-5.338545,6.116835,6.451696
4771,-3.429784,5.642082,7.787835,1.425827
4772,2.903821,2.644905,5.934511,2.657597
4774,0.605886,2.651385,5.390283,6.778292
4775,5.054391,-5.936085,5.94582,7.334462
4776,-0.628848,7.446985,5.417182,-2.036072
4779,-6.634128,6.201404,9.336884,1.168335
4780,2.649742,-5.735055,7.768302,7.298257
4781,4.716727,-6.52213,7.048341,4.835554
4783,-1.819781,5.622137,6.956673,-2.142781
4784,2.411355,3.697994,5.288933,2.668662
4787,4.043026,2.990741,7.046406,0.180996
4788,0.163787,4.444057,5.906478,-0.550903
4789,2.474756,-8.33458,6.327682,7.368638
4791,-5.183685,4.85478,9.0351,1.58118
4792,2.596682,5.013216,6.349015,1.071026
4793,3.568672,-5.879384,8.546102,6.083277
4794,1.286838,-1.81678,8.47134,8.772014
4795,-4.352209,4.356829,7.125042,1.261712
4796,5.432111,-6.317123,8.227811,7.36721
4798,0.776617,2.64311,4.985969,4.284606
4799,-2.756363,5.274887,8.354744,1.474476
4804,-3.015191,6.031558,8.10708,0.210529
4805,1.949311,-2.793854,5.260371,6.15078
4806,0.281517,2.340892,5.808427,1.15239
4807,5.490048,-6.067865,8.054604,6.447885
4808,-0.864661,3.731471,5.99468,2.619025
4809,-0.913541,6.768374,7.353214,4.259482
4813,2.109529,1.159138,5.826385,1.319803
4814,-1.616393,3.525802,9.193792,1.477914
4817,1.529655,7.817835,5.249609,3.103818
4821,-2.993892,7.90064,8.003327,2.278333
4822,-2.524906,1.947896,8.017288,3.758555
4823,2.440641,-7.176119,6.496074,6.628583
4824,1.30211,3.996977,7.229272,-0.115613
4825,3.065477,-4.657972,5.324566,5.199287
4828,-0.959343,4.628852,5.696491,1.48663
4829,-3.100878,5.243473,6.983125,-0.838096
4830,0.519756,2.494919,3.511723,2.350969
4831,5.989516,-10.8705,6.205856,6.93289
4832,-0.236932,5.840624,6.737783,-1.451334
4833,-0.894131,3.89295,6.727178,1.62123
4834,1.692004,6.40691,5.810866,-0.227525
4836,1.986002,4.806004,3.491636,0.798307
4837,0.410807,3.215916,4.569087,0.344201
4839,-1.053247,3.161903,6.804811,3.32678
4840,1.533695,3.241066,5.123323,1.206774
4841,-1.446972,2.844789,6.520196,1.231948
4842,-0.739447,4.185645,4.657574,1.354701
4843,-2.583014,2.773332,7.130154,1.050251
4848,2.802975,1.060309,7.582146,6.623231
4855,-1.652425,6.791954,8.530702,2.482198
4856,2.183639,6.414364,6.629213,-0.10172
4858,3.523031,2.451367,6.695422,1.216663
4861,-3.762465,5.437718,5.537118,3.849849
4864,-2.311204,5.709024,6.471197,1.676164
4866,-2.132194,3.042003,6.314511,1.708816
4867,5.427011,-10.059665,6.962874,8.709698
4869,6.692182,-8.973206,6.72432,8.100298
4871,-0.559157,5.282893,8.053488,0.672848
4873,-3.62827,5.542998,6.519106,0.349568
4874,6.478873,-4.244385,4.513084,4.354336
4875,2.350138,-7.92705,8.068912,6.544852
4876,0.006187,5.1148,7.262008,4.314406
4877,5.614451,-6.437181,6.099912,7.733621
4881,-1.102946,3.952733,6.15503,0.641561
4883,2.858241,-4.729858,7.518125,7.079241
4886,6.44072,-4.359202,6.365152,5.319635
4889,4.641431,-3.136568,6.781104,4.898126
4891,4.096741,-3.891825,6.897058,7.171686
4892,6.261721,-9.199849,6.631633,5.829629
4893,0.56147,4.698359,7.428474,0.645693
4899,-4.180354,1.769797,8.023895,1.516998
4902,4.681305,-7.078808,6.317152,6.159291
4903,4.158526,-5.337223,4.2349,4.704186
4907,-0.883192,-6.036565,8.371965,7.005596
4909,3.309103,-9.181338,7.507502,7.901162
4911,1.66272,2.530987,4.526639,2.526792
4915,-1.125518,-4.53651,7.370513,6.009464
4916,5.319137,-6.995361,7.313518,6.74047
4917,2.262322,7.116797,4.572283,0.41226
4918,-2.203902,3.37521,4.142361,1.787486
4919,-3.064942,7.144662,8.658628,3.54058
4925,-1.942958,7.454775,6.461296,1.938604
4927,-0.185164,4.758509,7.405535,-0.547592
4928,-0.12926,5.354892,6.670821,0.216178
4929,-1.45924,3.507681,5.060135,0.999427
4930,1.950176,3.062401,5.812476,-0.149983
4932,3.731806,-6.485774,5.769563,5.770916
4939,-3.592163,-2.700801,6.587454,5.533875
4941,6.662637,-13.283492,4.052648,6.76853
4942,1.127928,3.852837,6.316067,4.8916
4943,-1.372625,5.622319,6.737559,-0.809378
4950,4.807976,-12.919527,7.467119,6.112212
4951,-1.424096,5.966915,5.812363,3.177517
4952,2.559212,-5.385988,8.901098,7.091437
4953,2.554234,-2.480605,7.503816,6.285045
4955,0.612647,4.468902,3.70253,4.490589
4956,-1.806778,8.258109,6.246285,0.53752
4957,3.250017,-5.293207,6.932202,7.839871
4958,6.214153,-5.25421,1.515238,4.752542
4959,2.85826,1.79867,4.821209,1.35155
4961,8.612489,-5.356401,4.885649,5.579273
4962,-0.430588,6.832745,5.46246,3.102827
4963,3.77002,-6.751471,7.206842,5.622085
4966,1.277738,6.427458,7.209647,0.747298
4968,-4.533454,7.002146,6.934778,1.035982
4969,7.452974,-11.182518,5.997503,7.122288
4971,7.441294,-8.152854,4.368965,6.736517
4972,6.920844,-5.891736,6.187715,7.925293
4974,6.52556,-4.450248,8.257382,7.331224
4975,5.866755,-0.023079,7.272737,1.356154
4976,-0.784641,-5.428883,9.384396,7.413022
4977,-1.062602,4.062568,6.892756,2.236957
4979,0.911562,6.674434,3.969501,1.791161
4987,6.977242,-6.968661,7.445365,6.585236
4988,5.672143,1.42762,4.588697,4.543482
4990,-0.143441,5.467317,7.201081,1.02611
4991,0.176421,6.355474,6.359373,-0.147588
4992,-4.094507,-2.777977,8.736745,7.335571
4995,-0.224514,2.528223,6.03063,3.444241
4998,3.11252,-9.370093,8.543013,6.011481
4999,-1.521471,6.999407,7.8088,2.373697
5002,-1.888012,2.729367,7.054025,0.098749
5004,0.042291,5.769945,8.598715,0.828784
5005,-0.600799,2.294768,3.664624,0.690416
5008,-2.050052,6.114069,7.004033,0.408944
5010,-1.403665,5.682378,9.380979,-1.237662
5011,0.1882,4.079497,5.964131,3.147945
5012,2.927209,-12.147315,7.638452,6.205252
5013,-0.388679,5.71952,5.731136,1.834339
5014,-1.479905,8.136185,7.117333,-1.385243
5019,5.441312,-14.610956,2.225763,6.787076
5024,1.004653,-2.104795,8.216166,8.671452
